"","Cell","Cell_type"
"1957","C_1957","Endothelial cell (APC)"
"1958","C_1958","Endothelial cell"
"1959","C_1959","Endothelial cell (APC)"
"1960","C_1960","Endothelial cell (APC)"
"1961","C_1961","AT2 cell"
"1962","C_1962","Endothelial cell (APC)"
"1963","C_1963","Endothelial cell (APC)"
"1964","C_1964","Endothelial cell (APC)"
"1965","C_1965","Endothelial cell (APC)"
"1966","C_1966","Endothelial cell (APC)"
"1967","C_1967","Endothelial cell (APC)"
"1968","C_1968","Endothelial cell (APC)"
"1969","C_1969","Endothelial cell (APC)"
"1970","C_1970","Endothelial cell (APC)"
"1971","C_1971","Endothelial cell (APC)"
"1972","C_1972","Endothelial cell (APC)"
"1973","C_1973","Endothelial cell (APC)"
"1974","C_1974","Endothelial cell (APC)"
"1975","C_1975","Endothelial cell (APC)"
"1976","C_1976","Endothelial cell (APC)"
"1977","C_1977","Endothelial cell (APC)"
"1978","C_1978","Endothelial cell (APC)"
"1979","C_1979","Endothelial cell (APC)"
"1980","C_1980","Endothelial cell (APC)"
"1981","C_1981","Endothelial cell (APC)"
"1982","C_1982","Endothelial cell (APC)"
"1983","C_1983","Endothelial cell (APC)"
"1984","C_1984","Endothelial cell (APC)"
"1985","C_1985","Endothelial cell (APC)"
"1986","C_1986","Endothelial cell (APC)"
"1987","C_1987","Endothelial cell (APC)"
"1988","C_1988","Endothelial cell (APC)"
"1989","C_1989","Endothelial cell (APC)"
"1990","C_1990","Endothelial cell (APC)"
"1991","C_1991","Stromal cell"
"1992","C_1992","Endothelial cell (APC)"
"1993","C_1993","Endothelial cell (APC)"
"1994","C_1994","Endothelial cell (APC)"
"1995","C_1995","Endothelial cell (APC)"
"1996","C_1996","Endothelial cell (APC)"
"1997","C_1997","Endothelial cell (APC)"
"1998","C_1998","Endothelial cell (APC)"
"1999","C_1999","Endothelial cell (APC)"
"2000","C_2000","Endothelial cell (APC)"
"2001","C_2001","Endothelial cell (APC)"
"2002","C_2002","Endothelial cell (APC)"
"2003","C_2003","Endothelial cell (APC)"
"2004","C_2004","Endothelial cell (APC)"
"2005","C_2005","Endothelial cell (APC)"
"2006","C_2006","Endothelial cell (APC)"
"2007","C_2007","Endothelial cell (APC)"
"2008","C_2008","Endothelial cell (APC)"
"2009","C_2009","Endothelial cell (APC)"
"2010","C_2010","Endothelial cell (APC)"
"2011","C_2011","Endothelial cell (APC)"
"2012","C_2012","Endothelial cell (APC)"
"2013","C_2013","Endothelial cell (APC)"
"2014","C_2014","Endothelial cell (APC)"
"2015","C_2015","Endothelial cell (APC)"
"2016","C_2016","Endothelial cell (APC)"
"2017","C_2017","Endothelial cell (APC)"
"2018","C_2018","Endothelial cell (APC)"
"2019","C_2019","Endothelial cell (APC)"
"2020","C_2020","Endothelial cell (APC)"
"2021","C_2021","Endothelial cell (APC)"
"2022","C_2022","Endothelial cell (APC)"
"2023","C_2023","Endothelial cell (APC)"
"2024","C_2024","Endothelial cell (APC)"
"2025","C_2025","Endothelial cell (APC)"
"2026","C_2026","Endothelial cell (APC)"
"2027","C_2027","Endothelial cell (APC)"
"2028","C_2028","Endothelial cell (APC)"
"2029","C_2029","Endothelial cell (APC)"
"2030","C_2030","Endothelial cell (APC)"
"2031","C_2031","Endothelial cell (APC)"
"2032","C_2032","Endothelial cell"
"2033","C_2033","AT2 cell"
"2034","C_2034","Endothelial cell (APC)"
"2035","C_2035","Endothelial cell (APC)"
"2036","C_2036","Endothelial cell (APC)"
"2037","C_2037","Endothelial cell (APC)"
"2038","C_2038","Endothelial cell (APC)"
"2039","C_2039","Endothelial cell (APC)"
"2040","C_2040","Endothelial cell (APC)"
"2041","C_2041","Endothelial cell (APC)"
"2042","C_2042","Endothelial cell (APC)"
"2043","C_2043","Endothelial cell (APC)"
"2044","C_2044","Endothelial cell (APC)"
"2045","C_2045","Endothelial cell (APC)"
"2046","C_2046","Endothelial cell (APC)"
"2047","C_2047","Endothelial cell (APC)"
"2048","C_2048","Endothelial cell (APC)"
"2049","C_2049","Endothelial cell (APC)"
"2050","C_2050","Endothelial cell (APC)"
"2051","C_2051","Endothelial cell (APC)"
"2052","C_2052","Endothelial cell"
"2053","C_2053","Endothelial cell (APC)"
"2054","C_2054","Endothelial cell (APC)"
"2055","C_2055","Endothelial cell (APC)"
"2056","C_2056","Endothelial cell (APC)"
"2057","C_2057","Endothelial cell (APC)"
"2058","C_2058","Endothelial cell (APC)"
"2059","C_2059","Endothelial cell (APC)"
"2060","C_2060","Endothelial cell (APC)"
"2061","C_2061","Endothelial cell (APC)"
"2062","C_2062","Endothelial cell (APC)"
"2063","C_2063","Endothelial cell (APC)"
"2064","C_2064","Endothelial cell (APC)"
"2065","C_2065","Endothelial cell (APC)"
"2066","C_2066","Endothelial cell (APC)"
"2067","C_2067","Endothelial cell (APC)"
"2068","C_2068","Endothelial cell (APC)"
"2069","C_2069","Endothelial cell (APC)"
"2070","C_2070","Endothelial cell (APC)"
"2071","C_2071","Endothelial cell (APC)"
"2072","C_2072","Endothelial cell (APC)"
"2073","C_2073","Endothelial cell (APC)"
"2074","C_2074","Endothelial cell (APC)"
"2075","C_2075","Endothelial cell (APC)"
"2076","C_2076","Endothelial cell (APC)"
"2077","C_2077","Endothelial cell (APC)"
"2078","C_2078","Endothelial cell (APC)"
"2079","C_2079","Endothelial cell (APC)"
"2080","C_2080","Endothelial cell (APC)"
"2081","C_2081","Endothelial cell (APC)"
"2082","C_2082","Endothelial cell (APC)"
"2083","C_2083","Endothelial cell (APC)"
"2084","C_2084","Endothelial cell (APC)"
"2085","C_2085","Endothelial cell (APC)"
"2086","C_2086","Endothelial cell (APC)"
"2087","C_2087","Endothelial cell (APC)"
"2088","C_2088","Endothelial cell (APC)"
"2089","C_2089","Endothelial cell (APC)"
"2090","C_2090","Endothelial cell (APC)"
"2091","C_2091","Endothelial cell (APC)"
"2092","C_2092","Endothelial cell (APC)"
"2093","C_2093","Endothelial cell (APC)"
"2094","C_2094","Endothelial cell (APC)"
"2095","C_2095","Endothelial cell (APC)"
"2096","C_2096","Endothelial cell (APC)"
"2097","C_2097","Endothelial cell (APC)"
"2098","C_2098","Endothelial cell (APC)"
"2099","C_2099","Endothelial cell (APC)"
"2100","C_2100","Endothelial cell (APC)"
"2101","C_2101","Endothelial cell (APC)"
"2102","C_2102","Endothelial cell (APC)"
"2103","C_2103","Endothelial cell (APC)"
"2104","C_2104","Endothelial cell (APC)"
"2105","C_2105","Endothelial cell (APC)"
"2106","C_2106","Endothelial cell (APC)"
"2107","C_2107","Endothelial cell (APC)"
"2108","C_2108","Endothelial cell (APC)"
"2109","C_2109","AT2 cell"
"2110","C_2110","Endothelial cell (APC)"
"2111","C_2111","Endothelial cell (APC)"
"2112","C_2112","Endothelial cell (APC)"
"2113","C_2113","Endothelial cell (APC)"
"2114","C_2114","Endothelial cell (APC)"
"2115","C_2115","Endothelial cell (APC)"
"2116","C_2116","Endothelial cell (APC)"
"2117","C_2117","Endothelial cell (APC)"
"2118","C_2118","Endothelial cell (APC)"
"2119","C_2119","Endothelial cell (APC)"
"2120","C_2120","Endothelial cell (APC)"
"2121","C_2121","Endothelial cell (APC)"
"2122","C_2122","Endothelial cell (APC)"
"2123","C_2123","Endothelial cell (APC)"
"2124","C_2124","Endothelial cell (APC)"
"2125","C_2125","Endothelial cell (APC)"
"2126","C_2126","Endothelial cell (APC)"
"2127","C_2127","Endothelial cell (APC)"
"2128","C_2128","Endothelial cell (APC)"
"2129","C_2129","Endothelial cell (APC)"
"2130","C_2130","M2 Macrophage"
"2131","C_2131","Endothelial cell (APC)"
"2132","C_2132","Endothelial cell (APC)"
"2133","C_2133","Endothelial cell (APC)"
"2134","C_2134","Endothelial cell (APC)"
"2135","C_2135","Endothelial cell (APC)"
"2136","C_2136","AT2 cell"
"2137","C_2137","Endothelial cell (APC)"
"2138","C_2138","Endothelial cell (APC)"
"2139","C_2139","Endothelial cell (APC)"
"2140","C_2140","Endothelial cell (APC)"
"2141","C_2141","Endothelial cell (APC)"
"2142","C_2142","Endothelial cell (APC)"
"2143","C_2143","AT2 cell"
"2144","C_2144","Endothelial cell (APC)"
"2145","C_2145","Endothelial cell (APC)"
"2146","C_2146","Endothelial cell (APC)"
"2147","C_2147","Endothelial cell (APC)"
"2148","C_2148","Endothelial cell (APC)"
"2149","C_2149","Endothelial cell (APC)"
"2150","C_2150","Endothelial cell (APC)"
"2151","C_2151","Endothelial cell (APC)"
"2152","C_2152","Endothelial cell (APC)"
"2153","C_2153","Endothelial cell (APC)"
"2154","C_2154","AT2 cell"
"2155","C_2155","Endothelial cell (APC)"
"2156","C_2156","AT2 cell"
"2157","C_2157","Endothelial cell (APC)"
"2158","C_2158","Endothelial cell (APC)"
"2159","C_2159","Endothelial cell (APC)"
"2160","C_2160","Endothelial cell (APC)"
"2161","C_2161","Endothelial cell (APC)"
"2162","C_2162","Endothelial cell (APC)"
"2163","C_2163","Endothelial cell (APC)"
"2164","C_2164","Endothelial cell (APC)"
"2165","C_2165","Endothelial cell (APC)"
"2166","C_2166","Endothelial cell (APC)"
"2167","C_2167","Endothelial cell (APC)"
"2168","C_2168","Endothelial cell (APC)"
"2169","C_2169","Endothelial cell (APC)"
"2170","C_2170","Endothelial cell (APC)"
"2171","C_2171","Endothelial cell (APC)"
"2172","C_2172","Endothelial cell (APC)"
"2173","C_2173","Endothelial cell (APC)"
"2174","C_2174","Endothelial cell (APC)"
"2175","C_2175","Endothelial cell (APC)"
"2176","C_2176","Endothelial cell (APC)"
"2177","C_2177","Endothelial cell (APC)"
"2178","C_2178","Endothelial cell (APC)"
"2179","C_2179","Endothelial cell (APC)"
"2180","C_2180","Endothelial cell (APC)"
"2181","C_2181","Endothelial cell (APC)"
"2182","C_2182","Endothelial cell (APC)"
"2183","C_2183","Endothelial cell (APC)"
"2184","C_2184","Endothelial cell (APC)"
"2185","C_2185","Endothelial cell (APC)"
"2186","C_2186","Endothelial cell (APC)"
"2187","C_2187","Endothelial cell (APC)"
"2188","C_2188","Endothelial cell (APC)"
"2189","C_2189","Endothelial cell (APC)"
"2190","C_2190","Endothelial cell (APC)"
"2191","C_2191","Endothelial cell (APC)"
"2192","C_2192","Endothelial cell (APC)"
"2193","C_2193","Endothelial cell (APC)"
"2194","C_2194","Endothelial cell (APC)"
"2195","C_2195","Endothelial cell (APC)"
"2196","C_2196","Endothelial cell (APC)"
"2197","C_2197","Endothelial cell (APC)"
"2198","C_2198","Endothelial cell (APC)"
"2199","C_2199","Endothelial cell (APC)"
"2200","C_2200","Endothelial cell (APC)"
"2201","C_2201","Endothelial cell (APC)"
"2202","C_2202","Endothelial cell (APC)"
"2203","C_2203","Endothelial cell (APC)"
"2204","C_2204","Endothelial cell (APC)"
"2205","C_2205","Endothelial cell (APC)"
"2206","C_2206","Endothelial cell (APC)"
"2207","C_2207","Endothelial cell (APC)"
"2208","C_2208","Endothelial cell (APC)"
"2209","C_2209","Endothelial cell (APC)"
"2210","C_2210","Endothelial cell (APC)"
"2211","C_2211","Endothelial cell (APC)"
"2212","C_2212","Endothelial cell (APC)"
"2213","C_2213","Endothelial cell"
"2214","C_2214","Endothelial cell (APC)"
"2215","C_2215","Endothelial cell (APC)"
"2216","C_2216","Endothelial cell (APC)"
"2217","C_2217","Endothelial cell (APC)"
"2218","C_2218","Endothelial cell (APC)"
"2219","C_2219","Endothelial cell (APC)"
"2220","C_2220","Endothelial cell (APC)"
"2221","C_2221","Endothelial cell (APC)"
"2222","C_2222","Endothelial cell (APC)"
"2223","C_2223","Endothelial cell (APC)"
"2224","C_2224","Endothelial cell (APC)"
"2225","C_2225","Endothelial cell (APC)"
"2226","C_2226","AT2 cell"
"2227","C_2227","Endothelial cell (APC)"
"2228","C_2228","Endothelial cell (APC)"
"2229","C_2229","Endothelial cell (APC)"
"2230","C_2230","Endothelial cell (APC)"
"2231","C_2231","Endothelial cell (APC)"
"2232","C_2232","Endothelial cell (APC)"
"2233","C_2233","Endothelial cell (APC)"
"2234","C_2234","Endothelial cell (APC)"
"2235","C_2235","Endothelial cell (APC)"
"2236","C_2236","Endothelial cell (APC)"
"2237","C_2237","Endothelial cell (APC)"
"2238","C_2238","Endothelial cell (APC)"
"2239","C_2239","Endothelial cell (APC)"
"2240","C_2240","Endothelial cell (APC)"
"2241","C_2241","Endothelial cell (APC)"
"2242","C_2242","Endothelial cell (APC)"
"2243","C_2243","Endothelial cell (APC)"
"2244","C_2244","Endothelial cell (APC)"
"2245","C_2245","Endothelial cell (APC)"
"2246","C_2246","Endothelial cell (APC)"
"2247","C_2247","Endothelial cell (APC)"
"2248","C_2248","Endothelial cell (APC)"
"2249","C_2249","Endothelial cell (APC)"
"2250","C_2250","Endothelial cell (APC)"
"2251","C_2251","Endothelial cell (APC)"
"2252","C_2252","Endothelial cell (APC)"
"2253","C_2253","AT2 cell"
"2254","C_2254","Endothelial cell (APC)"
"2255","C_2255","Endothelial cell (APC)"
"2256","C_2256","Endothelial cell (APC)"
"2257","C_2257","Endothelial cell (APC)"
"2258","C_2258","Endothelial cell (APC)"
"2259","C_2259","Endothelial cell (APC)"
"2260","C_2260","Endothelial cell (APC)"
"2261","C_2261","Endothelial cell (APC)"
"2262","C_2262","Endothelial cell (APC)"
"2263","C_2263","AT2 cell"
"2264","C_2264","Endothelial cell (APC)"
"2265","C_2265","Endothelial cell (APC)"
"2266","C_2266","Endothelial cell (APC)"
"2267","C_2267","Endothelial cell (APC)"
"2268","C_2268","Endothelial cell (APC)"
"2269","C_2269","Endothelial cell (APC)"
"2270","C_2270","Endothelial cell (APC)"
"2271","C_2271","Endothelial cell (APC)"
"2272","C_2272","Endothelial cell (APC)"
"2273","C_2273","Endothelial cell (APC)"
"2274","C_2274","Endothelial cell (APC)"
"2275","C_2275","Endothelial cell (APC)"
"2276","C_2276","Endothelial cell (APC)"
"2277","C_2277","Endothelial cell (APC)"
"2278","C_2278","AT2 cell"
"2279","C_2279","Endothelial cell (APC)"
"2280","C_2280","Endothelial cell (APC)"
"2281","C_2281","Endothelial cell (APC)"
"2282","C_2282","Endothelial cell (APC)"
"2283","C_2283","Endothelial cell (APC)"
"2284","C_2284","Endothelial cell (APC)"
"2285","C_2285","Endothelial cell (APC)"
"2286","C_2286","Endothelial cell (APC)"
"2287","C_2287","Endothelial cell (APC)"
"2288","C_2288","Endothelial cell (APC)"
"2289","C_2289","Endothelial cell (APC)"
"2290","C_2290","Endothelial cell (APC)"
"2291","C_2291","Endothelial cell (APC)"
"2292","C_2292","Endothelial cell (APC)"
"2293","C_2293","Endothelial cell (APC)"
"2294","C_2294","Endothelial cell (APC)"
"2295","C_2295","Endothelial cell (APC)"
"2296","C_2296","Endothelial cell (APC)"
"2297","C_2297","Endothelial cell (APC)"
"2298","C_2298","Endothelial cell (APC)"
"2299","C_2299","Endothelial cell (APC)"
"2300","C_2300","Endothelial cell (APC)"
"2301","C_2301","Endothelial cell (APC)"
"2302","C_2302","Endothelial cell (APC)"
"2303","C_2303","Endothelial cell (APC)"
"2304","C_2304","Endothelial cell (APC)"
"2305","C_2305","Endothelial cell (APC)"
"2306","C_2306","Endothelial cell (APC)"
"2307","C_2307","Endothelial cell (APC)"
"2308","C_2308","Endothelial cell (APC)"
"2309","C_2309","Endothelial cell (APC)"
"2310","C_2310","Endothelial cell"
"2311","C_2311","Endothelial cell (APC)"
"2312","C_2312","Endothelial cell (APC)"
"2313","C_2313","AT2 cell"
"2314","C_2314","Endothelial cell (APC)"
"2315","C_2315","Endothelial cell"
"2316","C_2316","Endothelial cell (APC)"
"2317","C_2317","Endothelial cell"
"2318","C_2318","Endothelial cell (APC)"
"2319","C_2319","Endothelial cell (APC)"
"2320","C_2320","Endothelial cell (APC)"
"2321","C_2321","Endothelial cell (APC)"
